Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],Most_Recent
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.3170731707317,72.6419512195122,72.8078048780488,74.5129268292683,74.7173170731707,74.6139024390244,75.520243902439,75.2446341463415,75.8368292682927,75.7056097560976,75.9121951219512,76.1682926829268,76.4756097560976,76.7756097560976,76.9243902439024,77.1268292682927,77.4780487804878,78.0219512195122
Croatia,HRV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,98.1466827392578,..,..,..,..,..,..,..,..,..,99.125358581543,..,..,..,99.125358581543
Croatia,HRV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.7,7.4,7.2,6.9,6.6,6.4,6,5.8,5.5,5.3,5.1,4.9,4.7,4.5,4.4,4.3,4.2,4
Croatia,HRV,"Population, total",SP.POP.TOTL,4501000,4554000,4426000,4440000,4440000,4440000,4439000,4442000,4440000,4436000,4434508,4429078,4417781,4280622,4267558,4255689,4238389,4174349
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,25736331247.1786,28364615241.6894,30565400000,31682400000,33590500000,35901200000,38203000000,42643836074.8,52742800000,58603900000,60806300000,62080000000,64328000000,68990000000,73141000000,77148000000,80656100000,87132800000
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2326.11222110386,2553.06975962289,2741.11054194091,2832.18889268909,2994.33998829381,3192.6693781217,3390.71625563673,3779.05706959956,4669.06091614789,5184.49422741447,5376.4476221145,5484.77630011197,5676.14140269906,6075.92430626005,6425.94111866075,6760.15343974549,7050.5019901192,7602.26121831897
Cuba,CUB,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.226699198908507,0.314690541189058,0.541182548811058,1.07975172188907,3.77058503769014,5.2412690536929,8.40798475900703,9.73806220781346,11.1596013147617,11.69,12.94,14.33,15.9,16.0172907996413,21.2,27.93,29.0701843656523,38.76586728
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.203,76.437,76.658,76.88,77.119,77.381,77.663,77.95,78.225,78.469,78.672,78.833,78.959,79.064,79.167,79.282,79.415,79.742
Cuba,CUB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,99.799072265625,..,..,..,..,..,..,..,..,..,99.7525329589844,..,..,99.7525329589844
Cuba,CUB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.9,6.7,6.4,6.3,6,5.8,5.6,5.3,5.1,4.9,4.9,4.8,4.7,4.6,4.4,4.4,4.3,4.2
Cuba,CUB,"Population, total",SP.POP.TOTL,11064097,11110004,11150736,11186542,11217998,11244885,11266941,11284253,11296233,11303687,11309754,11318602,11333051,11354651,11382146,11412167,11439767,11475982
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.855510740634
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,74.709756097561,75.3634146341464,75.309756097561,76.1560975609756,..,77.4731707317073,..,..,77.8243902439025,77.8731707317073
Curacao,CUW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Population, total",SP.POP.TOTL,144472,139428,133860,129047,129205,131897,134192,137658,141239,144056,145880,146833,148703,150831,152088,153822,155909,159663
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,10353506787.3303,10614455231.931,10183317624.8822,10567304189.4353,11618269230.7692,14576896942.2424,17422375000,18703146374.829,20403713461.2972,24077470572.1325,27839460963.8201,25942622950.8197,25562251655.6291,27427161523.4918,25041372221.5084,24084572490.7063,23359294148.8656,20047013274.3363
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,15247.2932885008,15457.6443640866,14672.882058494,15062.9243346608,16372.291519199,20293.4078913924,23932.4912772329,25324.4866558737,27169.9925579717,31386.6326506534,35390.7048833763,32105.8159000782,30818.4639574235,32233.8394246573,28984.9148053503,27942.3166728809,27400.802986104,23541.4882484476
Cyprus,CYP,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,30.1,30.3,31.1,31.1,31.7,32.1,31.5,32.6,34.3,37,35.6,34
Cyprus,CYP,Individuals using the Internet (% of population),IT.NET.USER.ZS,8.8905391589027,11.3423986595347,15.2553943710137,18.8187590408455,28.32,30.09,33.83,32.81,35.83,40.77,42.31,49.81,52.99,56.8598923503507,60.6898684001903,65.4548,69.33,75.9003601905124
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.738,77.876,78.01,78.14,78.264,78.386,78.506,78.631,78.764,78.911,79.071,79.245,79.43,79.62,79.81,79.995,80.173,80.508
Cyprus,CYP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,96.8036270141602,..,..,..,..,..,..,..,..,..,98.6784286499023,..,..,..,98.6784286499023
Cyprus,CYP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.5,6.1,5.8,5.4,5,4.7,4.4,4.1,3.8,3.6,3.3,3.1,3,2.8,2.6,2.4,2.3,2.1
Cyprus,CYP,"Population, total",SP.POP.TOTL,908704,926050,943286,960282,976966,993563,1010410,1027658,1045509,1063712,1081563,1098076,1112607,1124835,1135062,1143896,1152309,1170125
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,66490372105.1262,64867483193.1315,61649492816.5201,67523642262.4009,81910771993.9155,99627140274.3805,119162172468.268,136280689891.224,155463807112.889,189227050759.595,235718586901.129,206179982164.402,207477857918.919,227948349666.354,207376427020.815,209402444996.104,207818330723.835,195305084919.138
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,6458.90450104404,6307.69800377791,6011.61522035701,6609.20552986054,8032.89661245767,9773.11750251281,11685.8872407234,13346.1763898857,15183.6360541375,18373.6489976913,22698.8539572605,19741.5976279826,19808.0710912518,21717.4579392202,19729.8705111763,19916.0193873722,19744.5586092159,18483.7164797716
Czech Republic,CZE,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,27.5,26.9,26.7,26,26.3,26.2,26.6,26.4,26.1,26.5,25.9,25.9
Czech Republic,CZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,3.89590606502968,6.83280201790214,9.78052788834393,14.6971721171129,23.93,34.3,35.5,35.27,47.93,51.93,62.97,64.43,68.82,70.49,73.4300078241036,74.1104,74.2317116367383,76.4812013779572
Czech Republic,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.5146341463415,74.6682926829268,74.9682926829268,75.1731707317073,75.2219512195122,75.1707317073171,75.7219512195122,75.9243902439025,76.5243902439024,76.7243902439025,76.9756097560976,77.0780487804878,77.4243902439025,77.8731707317073,78.0756097560976,78.1756097560976,78.8243902439024,78.3317073170732
Czech Republic,CZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.2,4.8,4.5,4.3,4.1,3.9,3.7,3.6,3.3,3.1,3,2.8,2.7,2.6,2.6,2.5,2.5,2.5
Czech Republic,CZE,"Population, total",SP.POP.TOTL,10294373,10283860,10255063,10216605,10196916,10193998,10197101,10211216,10238905,10298828,10384603,10443936,10474410,10496088,10510785,10514272,10525347,10566332
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,176992000955.11,177965224620.854,164158800460.219,164791416350.267,178635160297.415,218095997085.477,251373036671.062,264467308109.19,282884912894.33,319423370134.284,353361056079.716,321241396034.248,321995350346.501,344003209695.606,327148899962.146,343584385594.132,352993633221.281,306899653409.601
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,33368.1548509045,33440.8016200638,30743.5591735847,30751.6494603843,33228.6929087101,40458.7706402839,46511.6045710347,48799.8203703247,52026.9931124155,58487.0450116405,64322.0666441526,58163.2935943068,58041.4112245601,61753.6600721804,58507.5002096272,61191.1926260428,62548.9850174371,53578.7565680928
Denmark,DNK,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,25.6,24.9,25.2,25.9,26.2,25.2,26.7,27.2,27.3,27.8,28.5,28.4,28.2
Denmark,DNK,Individuals using the Internet (% of population),IT.NET.USER.ZS,22.6687461463132,30.5920406509143,39.1724308555053,42.9575247201878,64.25,76.26,80.93,82.74,86.65,85.03,85.02,86.84,88.72,89.8100133895232,92.2600117153012,94.6297,95.99,96.9677852516645
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.1390243902439,76.3414634146341,76.5926829268293,76.7926829268293,76.8951219512195,77.1439024390244,77.4926829268293,77.8439024390244,78.0951219512195,78.1951219512195,78.4463414634146,78.5975609756098,79.1,79.8,80.0512195121951,80.3,80.7,80.7048780487805
Denmark,DNK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.8,4.6,4.6,4.5,4.4,4.3,4.1,4,3.8,3.7,3.6,3.5,3.4,3.4,3.4,3.4,3.5,3.7
Denmark,DNK,"Population, total",SP.POP.TOTL,5304219,5321799,5339616,5358783,5375931,5390574,5404523,5419432,5437272,5461438,5493621,5523095,5547683,5570572,5591572,5614932,5643475,5728010
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,514267869.300758,536080148.097299,551230861.856505,572417440.820162,591122039.601398,622044665.515049,666072101.777505,708633194.726566,768873684.032838,847918929.107984,999105339.267729,1049110684.72493,1128611700.3618,1239144501.77525,1353632941.5207,1455000000,1588000000,1727000000
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,755.596241765878,765.720488241375,768.17607674712,781.232219551995,792.154120027978,819.974117984813,864.184720607284,904.729748876566,965.669377892257,1047.58689638521,1214.07711829591,1253.65743119943,1325.99072352076,1430.98689832546,1536.15068518041,1622.6379744125,1740.91501089716,1862.16727373104
Djibouti,DJI,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,40,..,..,..,..,..,..,..,..,..,45.1,44.1,..,44.1
Djibouti,DJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0946960039743184,0.10576190879093,0.194500528399956,0.343526262964202,0.48697170451894,0.625940229399888,0.781317175068661,0.953611449300569,1.27004115919322,1.62,2.26,4,6.5,7,8.26723289204519,9.5,10.71,13.1349151074
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.998,56.992,57.021,57.1,57.233,57.424,57.677,57.999,58.393,58.848,59.345,59.865,60.383,60.87,61.31,61.691,62.006,62.465
Djibouti,DJI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,82.1,80.8,79.4,77.8,76.2,74.5,72.9,71.1,69.4,67.6,65.9,64.2,62.5,60.9,59.3,57.8,56.4,53.5
Djibouti,DJI,"Population, total",SP.POP.TOTL,680612,700099,717584,732711,746221,758615,770752,783254,796208,809402,822934,836840,851146,865937,881185,896688,912164,942333
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,258440740.740741,267740740.740741,335845814.814815,343119370.37037,337695740.740741,350091222.222222,374771481.481481,370370370.37037,390370370.37037,421375851.851852,458190185.185185,489074333.333333,493824407.407407,501025303.333333,485997988.148148,501979277.037037,523666347.407407,581484031.851852
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,3676.77821511937,3830.1752534332,4820.10756666305,4924.92278413048,4836.38492124113,4994.6674021974,5325.04698108074,5244.03373172257,5513.16070968083,5939.05358494506,6446.66383185391,6866.22489903457,6912.43571398947,6986.04678509347,6745.84959397241,6933.41542868836,7195.39348989265,7906.72167102038
